seq,sido_cd,sido_nm,gugun_cd,gugun_nm,code_order,view_yn,store_num,sido,gugun,address,new_img_nm,p_pro_seq,p_view_yn,p_sido_cd,p_gugun_cd,p_store_nm,p_theme_cd,p_wireless_yn,p_smoking_yn,p_book_yn,p_music_yn,p_terrace_yn,p_table_yn,p_takeout_yn,p_parking_yn,p_dollar_assent,p_card_recharge,p_subway_yn,stb_store_file_renew,stb_store_theme_renew,stb_store_time_renew,stb_store_lsm,s_code,s_name,tel,dlvry_call_cntr_phno,fax,sido_code,sido_name,gugun_code,gugun_name,addr,park_info,new_state,theme_state,new_bool,search_text,ins_lat,ins_lng,in_distance,out_distance,all_search_cnt,addr_search_cnt,store_search_cnt,rowCount,store_nm,store_cd,s_biz_code,new_icon,set_user,favorites,map_desc,notice,defaultimage,etcimage,in_biz_cd,in_store_cd,in_favorites,in_user_id,in_biz_cds,in_biz_arr,in_biz_arrdata,in_scodes,in_scode_arr,in_scode_arrdata,disp,set_date,hlytag,hlytag_msg,vSal,istart,iend,open_dt,gold_card,ip_lat,ip_long,espresso,new_store,premiere_food,doro_address,cold_blew,my_siren_order_store_yn,whcroad_yn,skuNo,skuName,skuImgUrl,stock_count,store_area_name,store_area_code,is_open,ev_open_yn,option,gift_stock_yn,lat,lot,t20,t04,t03,t01,t12,t09,t06,t10,p10,p50,p20,p60,p30,p70,p40,p80,t22,t21,p90,p01,t05,t30,t36,t27,t29,t43,t48,z9999,t64,t66,p02
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,734,청담사거리,1522-3232,,02-8230-2504,01,서울,0101,강남구,서울특별시 강남구 청담동 6-5 리츠타워,,Y,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@@@T36@T52@T56@T57@T64@T65@T69@P80@P90@T09,0,,,,0,7.7,-1,-1,-1,30,,0,9926,N,,0,,,/upload/store/2023/02/[9926]_20230215060443_nykuo.jpg,,,,,,0,,,0,,,,,,,,1,60,20140220,0,,,,,,서울특별시 강남구 도산대로 458 (청담동) 리츠타워,,N,WHCROAD,,,,0,,A01,,,,,37.5236351,127.04686509999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,687,한티역,1522-3232,,02-555-8683,01,서울,0101,강남구,서울특별시 강남구 대치동 1024 디마크빌딩 101호,,Y,Z9999@T05@T08@T16@T17@T20@T30@T32@T34@@@T36@T43@T51@T52@T56@T57@T64@T65@T69@T71@P80@T09,0,,,,0,10.3,-1,-1,-1,30,,0,9883,N,,0,,,/upload/store/2022/04/[9883]_20220428102434_dludc.jpg,,,,,,0,,,0,,,,,,,,1,60,20131108,0,,,,,,"서울특별시 강남구 도곡로 408, 디마크빌딩 101호 (대치동)",,N,WHCROAD,,,,0,,A01,,,,,37.496801,127.055055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,752,역삼초교사거리,1522-3232,,02-567-8739,01,서울,0101,강남구,서울특별시 강남구 역삼동 830-71,,Y,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@@T43@T52@T56@T57@T64@T65@T69@T71,0,,,,0,9.4,-1,-1,-1,30,,0,9939,N,,0,,,/upload/store/2021/12/[9939]_20211214110824_345c9.jpg,,,,,,0,,,0,,,,,,,,1,60,20140326,0,,,,,,서울특별시 강남구 역삼로 123 (역삼동),,N,WHCROAD,,,,0,,A01,,,,,37.49416922110828,127.03317791475052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,744,코엑스몰,1522-3232,,02-6002-6391,01,서울,0101,강남구,서울특별시 강남구 삼성동 159 코엑스 O103호,,Y,Z9999@T05@T08@T16@T17@T20@T30@T32@T34@T36@T51@T52@T56@T57@T64@T65@T69@P40@P80@P90@T09,0,,,,0,9.24,-1,-1,-1,30,,0,9933,N,,0,,,/upload/store/2021/06/[9933]_20210629090655_4vvw3.jpg,,,,,,0,,,0,,,,,,,,1,60,20140301,0,,,,,,서울특별시 강남구 영동대로 513 (삼성동) O103호,,N,WHCROAD,,,,0,,A01,,,,,37.513715,127.059245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,672,가로수길,1522-3232,,02-518-8661,01,서울,0101,강남구,서울특별시 강남구 신사동 529-10 1~2층,,Y,Z9999@T05@T08@T16@T17@T20@T30@T32@T34@@@@T43@T52@T56@T57@T64@T65@T69@T71@P90,0,,,,0,6.16,-1,-1,-1,30,,0,9861,N,,0,,,/upload/store/2021/10/[9861]_20211022025952_78zvw.jpg,,,,,,0,,,0,,,,,,,,1,60,20131004,0,,,,,,"서울특별시 강남구 논현로175길 94, 1~2층 (신사동)",,N,WHCROAD,,,,0,,A01,,,,,37.5231593,127.02162499999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,632,역삼대로,1522-3232,,02-6182-4905,01,서울,0101,강남구,서울특별시 강남구 역삼동 678-39번지 한국고등교육재단빌딩1층,,Y,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@@@T36@T43@T52@T57@T64@T65@T69@T71@P80,0,,,,0,9.01,-1,-1,-1,30,,0,9826,N,,0,,,/upload/store/2015/07/[9826]_20150730163409023.JPG,,,,,,0,,,0,,,,,,,,1,60,20130625,0,,,,,,"서울특별시 강남구 테헤란로 211, 한국고등교육재단빌딩 1층 (역삼동)",,N,,,,,0,,A01,,,,,37.501623,127.039375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,636,역삼포스코,1522-3232,,02-558-8631,01,서울,0101,강남구,서울특별시 강남구 역삼동 735-3번지 P&S TOWER,,Y,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@@T43@T52@T57@T64@T65@T69@T71@P80@P90@T09,0,,,,0,8.9,-1,-1,-1,30,,0,9831,N,,0,,,/upload/store/2021/02/[9831]_20210202023751_ps70b.jpg,,,,,,0,,,0,,,,,,,,1,60,20130709,0,,,,,,"서울특별시 강남구 테헤란로 134, P&S TOWER (역삼동)",,N,WHCROAD,,,,0,,A01,,,,,37.499721,127.033582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,630,강남대로,1522-3232,,02-557-8624,01,서울,0101,강남구,서울특별시 강남구 역삼동 809-10번지 한석타워 2층 1-2호,,Y,Z9999@T05@T08@T16@T17@T20@T21@T22@T30@T32@T34@T36@@T43@T52@T56@T57@T64@T65@T69@T71@P80,0,,,,0,8.2,-1,-1,-1,30,,0,9824,N,,0,,,/upload/store/2023/02/[9824]_20230203102338_io5t7.jpg,,,,,,0,,,0,,,,,,,,1,60,20130620,0,,,,,,"서울특별시 강남구 강남대로 456, 한석타워 2층 1-2호 (역삼동)",,N,,,,,0,,A01,,,,,37.50314,127.025546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,667,청담,1522-3232,,02-512-8659,01,서울,0101,강남구,서울특별시 강남구 청담동 52-1 인희빌딩 1층,,Y,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T36@@@T43@T52@T57@T64@T65@T69@T71@P80,0,,,,0,7.98,-1,-1,-1,30,,0,9859,N,,0,,,/upload/store/2021/06/[9859]_20210616082232_5zcmk.jpg,,,,,,0,,,0,,,,,,,,1,60,20130917,0,,,,,,"서울특별시 강남구 도산대로 532, 인희빌딩 1층 (청담동)",,N,,,,,0,,A01,,,,,37.5243631,127.05155990000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,607,삼성교,1522-3232,,02-557-8592,01,서울,0101,강남구,서울특별시 강남구 대치동 1001-8 외 2필지 동남유화빌딩1층,,Y,Z9999@T05@T08@T16@T17@T20@T30@T32@T34@@T43@T52@T56@T57@T64@T65@T69@T71@P80@P90,0,,,,0,10.06,-1,-1,-1,30,,0,9792,N,,0,,,/upload/store/2020/10/[9792]_20201005031431_dhnk2.jpg,,,,,,0,,,0,,,,,,,,1,60,20130423,0,,,,,,"서울특별시 강남구 영동대로86길 12, 동남유화빌딩 1층",,N,WHCROAD,,,,0,,A01,,,,,37.507794,127.06517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,251,학동역,1522-3232,,02-543-1901,01,서울,0101,강남구,서울특별시 강남구 논현동 87,,N,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@@@T36@T51@T52@T56@T57@T63@T64@T65@T69@P80,0,,,,0,7.4,-1,-1,-1,30,,0,9301,N,,0,,,/upload/store/2025/02/[9301]_20250206103914_grc8w.jpg,,,,,,0,,,0,,,,,,,,1,60,20040830,0,,,,,,서울특별시 강남구 논현로 704 (논현동),,N,WHCROAD,,,,0,,A01,,,,,37.51464884,127.0307302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,200,대치,1522-3232,,02-557-1885,01,서울,0101,강남구,서울특별시 강남구 대치동 988-17 대진빌딩,,N,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@@@T43@T51@T52@T56@T57@T64@T65@T69@T71@P80@P90,0,,,,0,10.49,-1,-1,-1,30,,0,9263,N,,0,,,/upload/store/2024/11/[9263]_20241104045611_97rqd.jpg,,,,,,0,,,0,,,,,,,,1,60,20030509,0,,,,,,서울특별시 강남구 도곡로 511 (대치동),,N,,,,,0,,A01,,,,,37.49966175,127.0622171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,198,신세계푸드마켓도곡,1522-3232,,02-2191-1261,01,서울,0101,강남구,서울특별시 강남구 도곡동 467-17 타워팰리스Ⅱ F 지하1층,,N,Z9999@@T05@T08@T16@T17@T20@@@T30@@@@@@@@T52@T56@T57@T64@T65@T69@P40@P80@P90@T09,0,,,,0,10.87,-1,-1,-1,30,,0,9260,N,,0,,,/upload/store/2023/12/[9260]_20231212093243_bujts.jpg,,,,,,0,,,0,,,,,,,,1,60,20030115,0,,,,,,"서울특별시 강남구 언주로30길 57, 타워팰리스Ⅱ F 지하1층 (도곡동)",,N,WHCROAD,,,,0,,A01,,,,,37.490102006982106,127.05507020231974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,180,삼성,1522-3232,,02-555-6653,01,서울,0101,강남구,서울특별시 강남구 삼성동 144-25 태리타워 1층,,N,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@@T51@T52@T56@T57@T64@T65@T69@P90@T09,0,,,,0,9.52,-1,-1,-1,30,,0,9238,N,,0,,,/upload/store/2024/08/[9238]_20240828072136_go5fn.jpg,,,,,,0,,,0,,,,,,,,1,60,20020329,0,,,,,,"서울특별시 강남구 테헤란로 443, 애플트리타워 1층 (삼성동)",,N,WHCROAD,,,,0,,A01,,,,,37.50689645929321,127.05571872453659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,170,선릉세화빌딩,1522-3232,,02-538-7855,01,서울,0101,강남구,서울특별시 강남구 대치동 889-70 세화빌딩 1층,,N,Z9999@T05@T08@T16@T17@T20@T30@T32@T34@@@@T43@T52@T56@T57@T64@T65@T69@T71@P80,0,,,,0,9.49,-1,-1,-1,30,,0,9228,N,,0,,,/upload/store/2021/12/[9228]_20211230013214_b5luy.jpg,,,,,,0,,,0,,,,,,,,1,60,20011110,0,,,,,,서울특별시 강남구 테헤란로64길 18 (대치동) 1층,,N,WHCROAD,,,,0,,A01,,,,,37.50377562,127.051196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,158,압구정역,1522-3232,,02-518-1794,01,서울,0101,강남구,서울특별시 강남구 신사동 580-2 관영빌딩 1층 지하1층,,N,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@@@T36@T43@T51@T52@T56@T57@T64@T65@T69@T71@P80@P90,0,,,,0,6.24,-1,-1,-1,30,,0,9213,N,,0,,,/upload/store/2021/11/[9213]_20211116103429_bsx0i.jpg,,,,,,0,,,0,,,,,,,,1,60,20010310,0,,,,,,"서울특별시 강남구 압구정로 170, 관영빌딩 1층 지하1층 (신사동)",,N,,,,,0,,A01,,,,,37.52674095,127.0281105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,283,압구정로,1522-3232,,02-545-8321,01,서울,0101,강남구,서울특별시 강남구 신사동 635-13,,N,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@@@@T43@T51@T52@@T57@T65@T69@T71,0,,,,0,6.65,-1,-1,-1,30,,0,9431,N,,0,,,/upload/store/2023/12/[9431]_20231214120025_bu7yr.jpg,,,,,,0,,,0,,,,,,,,1,60,20071221,0,,,,,,서울특별시 강남구 압구정로42길 32 (신사동),,N,,,,,0,,A01,,,,,37.52680046,127.0347174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,279,구역삼사거리,1522-3232,,02-3453-8247,01,서울,0101,강남구,서울특별시 강남구 역삼동 747-21,,N,Z9999@T05@T08@T16@T17@T20@T21@T30@@@T43@T52@T56@T57@T64@T65@T69@T71@P80@P90@T09,0,,,,0,9.51,-1,-1,-1,30,,0,9447,N,,0,,,/upload/store/2018/10/[9447]_20181026080547_ewb1c.jpg,,,,,,0,,,0,,,,,,,,1,60,20080528,0,,,,,,서울특별시 강남구 논현로 401 (역삼동),,N,WHCROAD,,,,0,,A01,,,,,37.495890648099504,127.03890917851653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,278,큰길타워,1522-3232,,02-554-6916,01,서울,0101,강남구,서울특별시 강남구 역삼동 677-25 큰길타워,,N,T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@@T43@T52@T56@T57@T64@T65@T69@T71@P80@P90@T09,0,,,,0,9.02,-1,-1,-1,30,,0,9316,N,,0,,,/upload/store/2021/04/[9316]_20210426095604_q2rqz.jpg,,,,,,0,,,0,,,,,,,,1,60,20050310,0,,,,,,"서울특별시 강남구 테헤란로 223, 큰길타워빌딩 (역삼동)",,N,WHCROAD,,,,0,,A01,,,,,37.50236693,127.0407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,275,강남구청역,1522-3232,,02-540-2919,01,서울,0101,강남구,서울특별시 강남구 논현동 241-7 웰빙센터 1층,,N,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@@@@T43@T52@T56@T57@T64@T65@T69@T71@P80@T09,0,,,,0,7.85,-1,-1,-1,30,,0,9319,N,,0,,,/upload/store/2021/12/[9319]_20211222090208_scyh3.jpg,,,,,,0,,,0,,,,,,,,1,60,20050420,0,,,,,,"서울특별시 강남구 선릉로 669, 웰빙센터 1층 (논현동)",,N,,,,,0,,A01,,,,,37.5165849,127.04124330000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,274,대치역,1522-3232,,02-558-1920,01,서울,0101,강남구,서울특별시 강남구 대치동 507 윈플러스상가 107호,,N,Z9999@T02@T05@T08@T16@T17@T20@T21@T30@T32@T34@@T36@T43@T51@T52@T56@T57@T64@T65@T69@T71@P80@P90@T09,0,,,,0,10.96,-1,-1,-1,30,,0,9320,N,,0,,,/upload/store/2025/12/9320_20251215090342_mrtap.jpg,,,,,,0,,,0,,,,,,,,1,60,20050510,0,,,,,,서울특별시 강남구 남부순환로 2936 (대치동) 107호,,N,WHCROAD,,,,0,,A01,,,,,37.493554,127.061874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,272,포이,1522-3232,,02-576-1922,01,서울,0101,강남구,서울특별시 강남구 개포4동 1229-1,,N,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@T43@T52@T56@T57@T64@T65@T69@T71@P90,0,,,,0,11.5,-1,-1,-1,30,,0,9322,N,,0,,,/upload/store/2025/02/[9322]_20250203011621_8688e.jpg,,,,,,0,,,0,,,,,,,,1,60,20050530,0,,,,,,서울특별시 강남구 논현로 88 (개포동),,N,,,,,0,,A01,,,,,37.47781106,127.0451411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,19,아크플레이스,1522-3232,,02-501-1958,01,서울,0101,강남구,서울특별시 강남구 역삼동 736-1,,N,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@@T36@@T52@T56@T57@T64@T65@T69@P80@T09,0,,,,0,8.96,-1,-1,-1,30,,0,9358,N,,0,,,/upload/store/2024/04/[9358]_20240429051723_s40l1.jpg,,,,,,0,,,0,,,,,,,,1,60,20060421,0,,,,,,서울특별시 강남구 테헤란로 142 (역삼동),,N,WHCROAD,,,,0,,A01,,,,,37.49971982,127.0349084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,3,학여울역,1522-3232,,02-554-1951,01,서울,0101,강남구,서울특별시 강남구 대치동 994-10,,N,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@@T36@@T43@T51@T52@T56@T57@T65@T69@T71@P80,0,,,,0,11.01,-1,-1,-1,30,,0,9351,N,,0,,,/upload/store/2022/12/[9351]_20221219011119_1qm9p.jpg,,,,,,0,,,0,,,,,,,,1,60,20060223,0,,,,,,서울특별시 강남구 영동대로 215 (대치동),,N,WHCROAD,,,,0,,A01,,,,,37.49803646,127.0684943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,989,선정릉역,1522-3232,,02-512-8970,01,서울,0101,강남구,서울특별시 강남구 삼성2동 37-17 에프오빌딩,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@@T36@@T52@T56@T57@T64@T65@T69@P80,0,,,,0,8.52,-1,-1,-1,30,,0,3170,N,,0,,,/upload/store/2021/04/[3170]_20210409082021_5ie11.jpg,,,,,,0,,,0,,,,,,,,1,60,20150922,0,,,,,,서울특별시 강남구 봉은사로 407 (삼성동) 에프오빌딩,,N,,,,,0,,A01,,,,,37.51075489999999,127.04455970000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,58,삼성현대힐,1522-3232,,--,01,서울,0101,강남구,서울특별시 강남구 삼성동 51번지,,N,Z9999@@T05@T08@T16@T17@T20@T21@T30@T32@@T36@@T43@T52@T56@T57@T64@T65@T69@T71@P80,0,,,,0,8.82,-1,-1,-1,30,,0,9478,N,,0,,,/upload/store/2020/05/[9478]_20200508024144_ywdvy.jpg,,,,,,0,,,0,,,,,,,,1,60,20081205,0,,,,,,서울특별시 강남구 삼성로 605 (삼성동),,N,WHCROAD,,,,0,,A01,,,,,37.51350444312708,127.05273753314826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,266,GS타워,1522-3232,,02-553-4919,01,서울,0101,강남구,서울특별시 강남구 역삼동 679,,N,T05@T08@@T16@T17@T20@T21@T30@T32@T34@T36@@T51@T52@T56@T57@T64@T65@T69@P80@T09,0,,,,0,8.88,-1,-1,-1,30,,0,9329,N,,0,,,/upload/store/2024/04/[9329]_20240430092426_3cuq7.jpg,,,,,,0,,,0,,,,,,,,1,60,20050806,0,,,,,,서울특별시 강남구 논현로 508 (역삼동),,N,WHCROAD,,,,0,,A01,,,,,37.5018592,127.03727759999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,259,압구정미소,1522-3232,,02-3446-1909,01,서울,0101,강남구,서울특별시 강남구 신사동 583-3,,N,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@@@@T43@T52@@T56@T57@T64@T65@T69@T71@P80@P90@T09,0,,,,0,6.46,-1,-1,-1,30,,0,9309,N,,0,,,/upload/store/2023/03/[9309]_20230306084703_kdlfd.jpg,,,,,,0,,,0,,,,,,,,1,60,20041210,0,,,,,,서울특별시 강남구 논현로 841 (신사동),,N,WHCROAD,,,,0,,A01,,,,,37.523912710310014,127.02807214378778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,258,선릉역,1522-3232,,02-558-6908,01,서울,0101,강남구,서울특별시 강남구 역삼동 708-6 LG화재 빌딩,,N,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@@T36@@T43@T52@T56@T57@T64@T65@T69@T71@P80@P90@T09,0,,,,0,9.32,-1,-1,-1,30,,0,9308,N,,0,,,/upload/store/2025/11/9308_20251119123521_ccfdp.jpg,,,,,,0,,,0,,,,,,,,1,60,20041119,0,,,,,,"서울특별시 강남구 테헤란로 334, LG화재 빌딩 (역삼동)",,N,WHCROAD,,,,0,,A01,,,,,37.50393894,127.0485135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,484,코엑스사거리,1522-3232,,02-514-8478,01,서울,0101,강남구,서울특별시 강남구 삼성동 91-31,,Y,T05@@T08@T16@T17@T20@T21@T30@T32@T34@@T43@T52@@T56@T57@T65@T69@T71@P80@P90@T09,0,,,,0,9.18,-1,-1,-1,30,,0,9678,N,,0,,,/upload/store/2019/05/[9678]_20190516110139_oclgo.jpg,,,,,,0,,,0,,,,,,,,1,60,20120227,0,,,,,,서울특별시 강남구 영동대로 616 (삼성동),,N,WHCROAD,,,,0,,A01,,,,,37.515351,127.060109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,471,역삼럭키,1522-3232,,02-552-8463,01,서울,0101,강남구,서울특별시 강남구 역삼동 798-30,,Y,Z9999@T05@T08@T16@T17@T20@T21@T30@T36@@T43@T52@T57@T64@T65@T69@T71,0,,,,0,9.88,-1,-1,-1,30,,0,9663,N,,0,,,/upload/store/2019/04/[9663]_20190403122121_pqe5n.jpg,,,,,,0,,,0,,,,,,,,1,60,20120110,0,,,,,,서울특별시 강남구 도곡로 183 (역삼동),,N,,,,,0,,A01,,,,,37.492209,127.039389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,394,신압구정,1522-3232,,02-517-8398,01,서울,0101,강남구,서울특별시 강남구 신사동 639-7번지,,Y,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@@@T36@@T43@T51@T52@@T56@T57@T63@T64@T65@T69@T71@P90@T09,0,,,,0,6.67,-1,-1,-1,30,,0,9598,N,,0,,,/upload/store/2022/08/[9598]_20220821063729_mcly6.jpg,,,,,,0,,,0,,,,,,,,1,60,20110607,0,,,,,,서울특별시 강남구 언주로174길 29 (신사동),,N,WHCROAD,,,,0,,A01,,,,,37.528115,127.036441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,306,아크로힐스논현,1522-3232,,02-566-8317,01,서울,0101,강남구,서울특별시 강남구 역삼동 681번지 금강빌딩 1-2층,,N,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@@@T36@@T52@T56@T57@T64@T65@T69@P80,0,,,,0,8.42,-1,-1,-1,30,,0,9517,N,,0,,,/upload/store/2020/05/[9517]_20200501071134_1h958.jpg,,,,,,0,,,0,,,,,,,,1,60,20091223,0,,,,,,"서울특별시 강남구 봉은사로 304, 금강빌딩 1-2층 (역삼동)",,N,WHCROAD,,,,0,,A01,,,,,37.509013311862645,127.0403523996554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,497,강남비젼타워,1522-3232,,02-508-8492,01,서울,0101,강남구,서울특별시 강남구 역삼동 826-26번지 1층 101호,,Y,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@@@T43@T51@T52@T56@T57@T63@T64@T65@T69@T71@P80@P90@T09,0,,,,0,9.03,-1,-1,-1,30,,0,9692,N,,0,,,/upload/store/2025/06/9692_20250612091907_u42j5.jpg,,,,,,0,,,0,,,,,,,,1,60,20120330,0,,,,,,"서울특별시 강남구 테헤란로2길 27, 1층 101호 (역삼동)",,N,WHCROAD,,,,0,,A01,,,,,37.4964557,127.02968850000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
